farm_id,AddressKey,B_STRAATNAAM,B_HUIS_NR,B_HUIS_NR_TOEV,B_POSTCODE,B_PLAATS,doc_id_latest,Titel_latest,Datum_latest,Provincie_latest,Check_LBV?,Check_address?,Stage_manual,STAGE_LLM,URL_BEKENDMAKING,URL_PDF
FARM0303,loenensestraat|1||6677 pl|slijk-ewijk,Loenensestraat,1,,6677 PL,Slijk-Ewijk,fe038867a4d7d7de,Provincie Gelderland aanvraag Omgevingsvergunning N2000 Loenensestraat 1 Slijk-Ewijk,2025-10-14,Gelderland,LBV_correct,Address_correct,receipt_of_application,receipt_of_application,https://zoek.officielebekendmakingen.nl/prb-2025-16890.html,https://zoek.officielebekendmakingen.nl/prb-2025-16890.pdf
FARM0014,platerstraat|3||5397 lm|lith,Platerstraat,3,,5397 LM,Lith,0aa0708c3fc9af33,"Provincie Noord-Brabant – beschikking aanvraag omgevingsvergunning - Vermeer-Verhagen VOF, Platerstraat 3, 5397 LM te Lith",2025-10-02,Noord-Brabant,LBV_correct,Address_correct,definitive_decision,definitive_decision,https://zoek.officielebekendmakingen.nl/prb-2025-16157.html,https://zoek.officielebekendmakingen.nl/prb-2025-16157.pdf
FARM0016,elsbosweg|73||7381 bj|klarenbeek,Elsbosweg,73,,7381 BJ,Klarenbeek,a7ef2a894e1135e1,"Provincie Gelderland – Omgevingswet Natura 2000-activiteit, locatie Elsbosweg 73 te Klarenbeek",2025-08-27,Gelderland,LBV_correct,Address_correct,definitive_decision,definitive_decision,https://zoek.officielebekendmakingen.nl/prb-2025-13950.html,https://zoek.officielebekendmakingen.nl/prb-2025-13950.pdf
FARM0025,vermolenweg|10||7678 tl|geesteren,Vermolenweg,10,,7678 TL,Geesteren,114d4857adedf49d,Besluit op een aanvraag voor een vergunning voor Lbv-plus intrekking gehele natuurvergunning Vermolenweg 10 Geesteren,2025-09-26,Overijssel,LBV_correct,Address_correct,definitive_decision,definitive_decision,https://zoek.officielebekendmakingen.nl/prb-2025-15856.html,https://zoek.officielebekendmakingen.nl/prb-2025-15856.pdf
FARM0029,kootwijkerbroekerweg|82|a|3774 bv|kootwijkerbroek,Kootwijkerbroekerweg,82,a,3774 BV,Kootwijkerbroek,149b0c78e1113ad0,"Provincie Gelderland – Omgevingswet Natura 2000-activiteit, locatie Kootwijkerbroekerweg 82a te Kootwijkerbroek",2025-09-25,Gelderland,LBV_correct,Address_correct,definitive_decision,definitive_decision,https://zoek.officielebekendmakingen.nl/prb-2025-15737.html,https://zoek.officielebekendmakingen.nl/prb-2025-15737.pdf
FARM0036,brouwersbosweg|18||3849 ng|hierden,Brouwersbosweg,18,,3849 NG,Hierden,2235e6448acaff8a,"Provincie Gelderland – Omgevingswet Natura 2000-activiteit, locatie Brouwersbosweg 18 te Hierden",2025-08-07,Gelderland,LBV_correct,Address_correct,definitive_decision,definitive_decision,https://zoek.officielebekendmakingen.nl/prb-2025-12950.html,https://zoek.officielebekendmakingen.nl/prb-2025-12950.pdf
FARM0037,gevlochtsebaan|4||5725 rd|heusden,Gevlochtsebaan,4,,5725 RD,Heusden,1a2ac1da82815a47,"Provincie Noord-Brabant – besluit aanvraag omgevingsvergunning - Het Gevlocht BV, Gevlochtsebaan 4, 5725 RD te Heusden",2025-08-13,Noord-Brabant,LBV_correct,Address_correct,definitive_decision,definitive_decision,https://zoek.officielebekendmakingen.nl/prb-2025-13283.html,https://zoek.officielebekendmakingen.nl/prb-2025-13283.pdf
FARM0043,klein dongenseweg|51||5106 ab|dongen,Klein Dongenseweg,51,,5106 AB,Dongen,b9ff101065e1d787,"Provincie Noord-Brabant – beschikking aanvraag omgevingsvergunning - R. en R. Peeters VOF, Klein Dongenseweg 51, 5106 AB te Dongen",2025-07-15,Noord-Brabant,LBV_correct,Address_correct,definitive_decision,definitive_decision,https://zoek.officielebekendmakingen.nl/prb-2025-11540.html,https://zoek.officielebekendmakingen.nl/prb-2025-11540.pdf
FARM0052,oplosedijk|6||5825 hz|overloon,Oplosedijk,6,,5825 HZ,Overloon,2a1cbf70b3b2ac32,"Provincie Noord-Brabant – Besluit aanvraag omgevingsvergunning - Maatschap J.A.G. van Mil en Demapari BV, Oplosedijk 6, 5825 HZ te Overloon",2024-11-07,Noord-Brabant,LBV_correct,Address_correct,definitive_decision,definitive_decision,https://zoek.officielebekendmakingen.nl/prb-2024-17010.html,https://zoek.officielebekendmakingen.nl/prb-2024-17010.pdf
FARM0055,dunenkamperweg|1||3776 mt|stroe,Dunenkamperweg,1,,3776 MT,Stroe,2d23adac630e9de8,"Provincie Gelderland – Omgevingswet Natura 2000-activiteit, locatie Dunenkamperweg 1 te Stroe",2025-10-02,Gelderland,LBV_correct,Address_correct,definitive_decision,definitive_decision,https://zoek.officielebekendmakingen.nl/prb-2025-16225.html,https://zoek.officielebekendmakingen.nl/prb-2025-16225.pdf
FARM0058,nijkerkerweg|65||3853 nv|ermelo,Nijkerkerweg,65,,3853 NV,Ermelo,040049d22f174064,"Provincie Gelderland – Omgevingswet Natura 2000-activiteit, locatie Nijkerkerweg 65 te Ermelo",2025-08-08,Gelderland,LBV_correct,Address_correct,definitive_decision,definitive_decision,https://zoek.officielebekendmakingen.nl/prb-2025-12997.html,https://zoek.officielebekendmakingen.nl/prb-2025-12997.pdf
FARM0066,meirweg|1|a|5094 be|lage mierde,Meirweg,1,a,5094 BE,Lage Mierde,02d4376adc38728b,"Provincie Noord-Brabant – beschikking aanvraag omgevingsvergunning - Oud Meir BV, Meirweg 1a, 5094 BE te Lage Mierde",2025-09-26,Noord-Brabant,LBV_correct,Address_correct,definitive_decision,definitive_decision,https://zoek.officielebekendmakingen.nl/prb-2025-15818.html,https://zoek.officielebekendmakingen.nl/prb-2025-15818.pdf
FARM0068,dwarsgraafweg|3|1|3774 tg|kootwijkerbroek,Dwarsgraafweg,3,1,3774 TG,Kootwijkerbroek,39cbaf220e11b7d9,"Provincie Gelderland – Omgevingswet Natura 2000-activiteit, locatie Dwarsgraafweg 3-01 te Kootwijkerbroek",2025-08-29,Gelderland,LBV_correct,Address_correct,definitive_decision,definitive_decision,https://zoek.officielebekendmakingen.nl/prb-2025-14161.html,https://zoek.officielebekendmakingen.nl/prb-2025-14161.pdf
FARM0072,beilerweg|6||9418 te|wijster,Beilerweg,6,,9418 TE,Wijster,0648341ee38abef4,"Terinzagelegging besluit intrekken Omgevingswet voor een Natura 2000-activiteit – Beilerweg 6, 9418 TE Wijster",2025-08-20,Drenthe,LBV_correct,Address_correct,definitive_decision,definitive_decision,https://zoek.officielebekendmakingen.nl/prb-2025-13624.html,https://zoek.officielebekendmakingen.nl/prb-2025-13624.pdf
FARM0073,koekamperweg|16||3882 tc|putten,Koekamperweg,16,,3882 TC,Putten,3e9cf8f3232fadf8,"Provincie Gelderland Wet natuurbescherming, locatie Koekamperweg 16 te Putten",2025-08-22,Gelderland,LBV_correct,Address_correct,definitive_decision,definitive_decision,https://zoek.officielebekendmakingen.nl/prb-2025-13766.html,https://zoek.officielebekendmakingen.nl/prb-2025-13766.pdf
FARM0077,witterietsweg|3|a|7475 rp|markelo,Witterietsweg,3,a,7475 RP,Markelo,41eb4b2c7c5289e9,Besluit op een aanvraag voor een vergunning voor Lbv intrekking gehele natuurvergunning Z-HZ-NB-2015-003997 Witterietsweg 3a Markelo,2025-09-05,Overijssel,LBV_correct,Address_correct,definitive_decision,definitive_decision,https://zoek.officielebekendmakingen.nl/prb-2025-14532.html,https://zoek.officielebekendmakingen.nl/prb-2025-14532.pdf
FARM0085,radewijkerweg|9||7791 rj|radewijk,Radewijkerweg,9,,7791 RJ,Radewijk,467be3b69b64e804,Besluit op aanvraag vergunning voor Lbv intrekking gehele natuurvergunning Radewijkerweg 9 te Radewijk,2025-09-30,Overijssel,LBV_correct,Address_correct,definitive_decision,definitive_decision,https://zoek.officielebekendmakingen.nl/prb-2025-15969.html,https://zoek.officielebekendmakingen.nl/prb-2025-15969.pdf
FARM0090,önninkweg|4||7106 cw|winterswijk ratum,Önninkweg,4,,7106 CW,Winterswijk Ratum,cb1695905035d437,"Provincie Gelderland – Omgevingswet Natura 2000-activiteit, locatie Önninkweg 4 te Winterswijk Ratum",2025-10-09,Gelderland,LBV_correct,Address_correct,definitive_decision,definitive_decision,https://zoek.officielebekendmakingen.nl/prb-2025-16601.html,https://zoek.officielebekendmakingen.nl/prb-2025-16601.pdf
FARM0090,önninkweg|5||7106 cw|winterswijk ratum,Önninkweg,5,,7106 CW,Winterswijk Ratum,cb1695905035d437,"Provincie Gelderland – Omgevingswet Natura 2000-activiteit, locatie Önninkweg 4 te Winterswijk Ratum",2025-10-09,Gelderland,LBV_correct,Address_correct,definitive_decision,definitive_decision,https://zoek.officielebekendmakingen.nl/prb-2025-16601.html,https://zoek.officielebekendmakingen.nl/prb-2025-16601.pdf
FARM0090,önninkweg|6||7106 cw|winterswijk ratum,Önninkweg,6,,7106 CW,Winterswijk Ratum,cb1695905035d437,"Provincie Gelderland – Omgevingswet Natura 2000-activiteit, locatie Önninkweg 4 te Winterswijk Ratum",2025-10-09,Gelderland,LBV_correct,Address_correct,definitive_decision,definitive_decision,https://zoek.officielebekendmakingen.nl/prb-2025-16601.html,https://zoek.officielebekendmakingen.nl/prb-2025-16601.pdf
FARM0091,ruitenbeekweg|63||6741 hb|lunteren,Ruitenbeekweg,63,,6741 HB,Lunteren,e5cb16c71195713a,"Provincie Gelderland Omgevingswet Natura 2000-activiteit, locatie Ruitenbeekweg 63 te Lunteren",2025-06-26,Gelderland,LBV_correct,Address_correct,definitive_decision,definitive_decision,https://zoek.officielebekendmakingen.nl/prb-2025-10369.html,https://zoek.officielebekendmakingen.nl/prb-2025-10369.pdf
FARM0102,goorsteeg|6||3882 le|putten,Goorsteeg,6,,3882 LE,Putten,5b07930632e97e7e,"Provincie Gelderland – Omgevingswet Natura 2000-activiteit, locatie Goorsteeg 6 te Putten",2025-08-28,Gelderland,LBV_correct,Address_correct,definitive_decision,definitive_decision,https://zoek.officielebekendmakingen.nl/prb-2025-14091.html,https://zoek.officielebekendmakingen.nl/prb-2025-14091.pdf
FARM0116,lutterstraat|6||5396 pb|lithoijen,Lutterstraat,6,,5396 PB,Lithoijen,666aea5825d382e3,"Provincie Noord-Brabant – beschikking aanvraag omgevingsvergunning - De Groot, Lutterstraat 6, 5396 PB te Lithoijen",2025-10-02,Noord-Brabant,LBV_correct,Address_correct,definitive_decision,definitive_decision,https://zoek.officielebekendmakingen.nl/prb-2025-16219.html,https://zoek.officielebekendmakingen.nl/prb-2025-16219.pdf
FARM0122,beulekampersteeg|16||3882 lk|putten,Beulekampersteeg,16,,3882 LK,Putten,39622b76bcadb596,"Provincie Gelderland – Omgevingswet Natura 2000-activiteit, locatie Beulekampersteeg 16 te Putten",2025-08-12,Gelderland,LBV_correct,Address_correct,definitive_decision,definitive_decision,https://zoek.officielebekendmakingen.nl/prb-2025-13196.html,https://zoek.officielebekendmakingen.nl/prb-2025-13196.pdf
FARM0124,ruitenbeekweg|4||6741 hc|lunteren,Ruitenbeekweg,4,,6741 HC,Lunteren,04584ffd036b6c24,"Provincie Gelderland – Omgevingswet Natura 2000-activiteit, locatie Ruitenbeekweg 4 te Lunteren",2025-08-12,Gelderland,LBV_correct,Address_correct,definitive_decision,definitive_decision,https://zoek.officielebekendmakingen.nl/prb-2025-13201.html,https://zoek.officielebekendmakingen.nl/prb-2025-13201.pdf
FARM0134,elshagenweg|3||8124 ps|wesepe,Elshagenweg,3,,8124 PS,Wesepe,71a52fe4d8e07bc6,Besluit op aanvraag vergunning voor akkerbouwbedrijf met hobbypaarden (nieuwe activiteit Lbv) Elshagenweg 3 te Wesepe,2025-09-30,Overijssel,LBV_correct,Address_correct,definitive_decision,definitive_decision,https://zoek.officielebekendmakingen.nl/prb-2025-15973.html,https://zoek.officielebekendmakingen.nl/prb-2025-15973.pdf
FARM0139,holthoevensestraat|3||7384 sp|wilp,Holthoevensestraat,3,,7384 SP,Wilp,7300349cda286f57,"Provincie Gelderland – Omgevingswet Natura 2000-activiteit, locatie Holthoevensestraat 3 te Wilp",2025-06-02,Gelderland,LBV_correct,Address_correct,definitive_decision,definitive_decision,https://zoek.officielebekendmakingen.nl/prb-2025-8841.html,https://zoek.officielebekendmakingen.nl/prb-2025-8841.pdf
FARM0151,kluunvenneweg|6||7475 se|markelo,Kluunvenneweg,6,,7475 SE,Markelo,80caae5afd907eb3,Besluit op een aanvraag voor een vergunning voor Lbv intrekking gehele natuurvergunning Z-HZ-NB-2013-018920 Kluunvenneweg 6 Markelo,2025-09-05,Overijssel,LBV_correct,Address_correct,definitive_decision,definitive_decision,https://zoek.officielebekendmakingen.nl/prb-2025-14506.html,https://zoek.officielebekendmakingen.nl/prb-2025-14506.pdf
FARM0268,goorsteeg|14||3882 le|putten,Goorsteeg,14,,3882 LE,Putten,e0f368c9036f9c3d,"Provincie Gelderland Omgevingswet Natura 2000-activiteit, locatie Goorsteeg 14-16 te Putten",2025-07-21,Gelderland,LBV_correct,Address_correct,definitive_decision,definitive_decision,https://zoek.officielebekendmakingen.nl/prb-2025-11923.html,https://zoek.officielebekendmakingen.nl/prb-2025-11923.pdf
FARM0268,goorsteeg|15|||putten,Goorsteeg,15,,,Putten,e0f368c9036f9c3d,"Provincie Gelderland Omgevingswet Natura 2000-activiteit, locatie Goorsteeg 14-16 te Putten",2025-07-21,Gelderland,LBV_correct,Address_correct,definitive_decision,definitive_decision,https://zoek.officielebekendmakingen.nl/prb-2025-11923.html,https://zoek.officielebekendmakingen.nl/prb-2025-11923.pdf
FARM0268,goorsteeg|16||3882 le|putten,Goorsteeg,16,,3882 LE,Putten,e0f368c9036f9c3d,"Provincie Gelderland Omgevingswet Natura 2000-activiteit, locatie Goorsteeg 14-16 te Putten",2025-07-21,Gelderland,LBV_correct,Address_correct,definitive_decision,definitive_decision,https://zoek.officielebekendmakingen.nl/prb-2025-11923.html,https://zoek.officielebekendmakingen.nl/prb-2025-11923.pdf
FARM0160,dijkgraaf|3|a|6721 nj|bennekom,Dijkgraaf,3,a,6721 NJ,Bennekom,88b1af46f4790eec,"Provincie Gelderland Omgevingswet Natura 2000-activiteit, locatie Dijkgraaf 3a te Bennekom",2025-07-24,Gelderland,LBV_correct,Address_correct,definitive_decision,definitive_decision,https://zoek.officielebekendmakingen.nl/prb-2025-12178.html,https://zoek.officielebekendmakingen.nl/prb-2025-12178.pdf
FARM0166,noordelijke meentsteeg|16|a|3911 se|rhenen,Noordelijke Meentsteeg,16,A,3911 SE,Rhenen,4fc7aa07eb2e9bc5,Besluit aangevraagde intrekking van een vergunning namens vergunninghouder - Noordelijke Meentsteeg 16A in Rhenen,2025-10-13,Utrecht,LBV_correct,Address_correct,definitive_decision,definitive_decision,https://zoek.officielebekendmakingen.nl/prb-2025-16756.html,https://zoek.officielebekendmakingen.nl/prb-2025-16756.pdf
FARM0172,lichtenvoordsestraatweg|69||7121 rc|aalten,Lichtenvoordsestraatweg,69,,7121 RC,Aalten,92da5c2da97ad25f,"Provincie Gelderland – Omgevingswet Natura 2000-activiteit, locatie Lichtenvoordsestraatweg 69 te Aalten",2025-10-24,Gelderland,LBV_correct,Address_correct,definitive_decision,definitive_decision,https://zoek.officielebekendmakingen.nl/prb-2025-17550.html,https://zoek.officielebekendmakingen.nl/prb-2025-17550.pdf
FARM0180,helhuizerweg|14||7451 ke|holten,Helhuizerweg,14,,7451 KE,Holten,9a25d390034ad1e7,Besluit op een aanvraag vergunning voor het in werking hebben van recreatieterrein (nieuwe activiteit Lbv) Helhuizerweg 14 te Holten,2025-09-24,Overijssel,LBV_correct,Address_correct,definitive_decision,definitive_decision,https://zoek.officielebekendmakingen.nl/prb-2025-15628.html,https://zoek.officielebekendmakingen.nl/prb-2025-15628.pdf
FARM0195,de vennekens|1||5283 vg|boxtel,De Vennekens,1,,5283 VG,Boxtel,adf852807a7ae075,"Provincie Noord-Brabant – beschikking aanvraag omgevingsvergunning - J.O.L.M. de Bresser, De Vennekens 1, 5283 VG te Boxtel",2025-09-02,Noord-Brabant,LBV_correct,Address_correct,definitive_decision,definitive_decision,https://zoek.officielebekendmakingen.nl/prb-2025-14284.html,https://zoek.officielebekendmakingen.nl/prb-2025-14284.pdf
FARM0201,achterkampweg|13||8102 ta|raalte,Achterkampweg,13,,8102 TA,Raalte,ac972b075359db62,"Besluit op een aanvraag voor een vergunning voor Lbv-plus intrekking gehele natuurvergunning Achterkampweg 13, 8102TA Raalte",2025-09-03,Overijssel,LBV_correct,Address_correct,definitive_decision,definitive_decision,https://zoek.officielebekendmakingen.nl/prb-2025-14416.html,https://zoek.officielebekendmakingen.nl/prb-2025-14416.pdf
FARM0208,kooiweg|18||3927 eb|renswoude,Kooiweg,18,,3927 EB,Renswoude,903d76ebe296f0ec,Besluit op verzoek tot intrekking Natura 2000-activiteit - Kooiweg 18 in Renswoude,2025-10-20,Utrecht,LBV_correct,Address_correct,definitive_decision,definitive_decision,https://zoek.officielebekendmakingen.nl/prb-2025-17285.html,https://zoek.officielebekendmakingen.nl/prb-2025-17285.pdf
FARM0229,kanaalstraat|20||5757 rp|liessel,Kanaalstraat,20,,5757 RP,Liessel,c1bc8dcef372ff3f,"Provincie Noord-Brabant – besluit aanvraag omgevingsvergunning - Joosten VOF, Kanaalstraat 20, 5757 RP te Liessel",2024-10-22,Noord-Brabant,LBV_correct,Address_correct,definitive_decision,definitive_decision,https://zoek.officielebekendmakingen.nl/prb-2024-16020.html,https://zoek.officielebekendmakingen.nl/prb-2024-16020.pdf
FARM0238,kluisweg|17||6028 ra|gastel,Kluisweg,17,,6028 RA,Gastel,c83c0bc8fe599947,"Provincie Noord-Brabant – besluit aanvraag omgevingsvergunning - Vlassak VOF, Kluisweg 17, 6028 RA te Gastel",2024-10-25,Noord-Brabant,LBV_correct,Address_correct,definitive_decision,definitive_decision,https://zoek.officielebekendmakingen.nl/prb-2024-16266.html,https://zoek.officielebekendmakingen.nl/prb-2024-16266.pdf
FARM0240,peelweg|18||5712 sz|someren,Peelweg,18,,5712 SZ,Someren,dc209d8a670aa747,"Provincie Noord-Brabant – besluit aanvraag omgevingsvergunning - J.J.M. Thijs-Toonders, Peelweg 18, 5712 SZ te Someren",2025-07-07,Noord-Brabant,LBV_correct,Address_correct,definitive_decision,definitive_decision,https://zoek.officielebekendmakingen.nl/prb-2025-10995.html,https://zoek.officielebekendmakingen.nl/prb-2025-10995.pdf
FARM0241,koolberg|4||5843 ae|westerbeek,Koolberg,4,,5843 AE,Westerbeek,cab3e4c4134c694d,"Provincie Noord-Brabant – besluit aanvraag omgevingsvergunning - Chris van Schipstal BV, Koolberg 4, 5843 AE te Westerbeek",2024-10-24,Noord-Brabant,LBV_correct,Address_correct,definitive_decision,definitive_decision,https://zoek.officielebekendmakingen.nl/prb-2024-16181.html,https://zoek.officielebekendmakingen.nl/prb-2024-16181.pdf
FARM0252,koekamperweg|18||3882 tc|putten,Koekamperweg,18,,3882 TC,Putten,d212c8c64b410cce,"Provincie Gelderland – Omgevingswet Natura 2000-activiteit, locatie Koekamperweg 18 te Putten",2025-09-30,Gelderland,LBV_correct,Address_correct,definitive_decision,definitive_decision,https://zoek.officielebekendmakingen.nl/prb-2025-15968.html,https://zoek.officielebekendmakingen.nl/prb-2025-15968.pdf
FARM0255,zonnenbergstraat|53||7384 dl|wilp,Zonnenbergstraat,53,,7384 DL,Wilp,c71f6f4fdc1b5c63,"Provincie Gelderland – Omgevingswet Natura 2000-activiteit, locatie Zonnenbergstraat 53 te Wilp",2025-07-30,Gelderland,LBV_correct,Address_correct,definitive_decision,definitive_decision,https://zoek.officielebekendmakingen.nl/prb-2025-12498.html,https://zoek.officielebekendmakingen.nl/prb-2025-12498.pdf
FARM0257,pleegsterdijk|28||8101 pr|raalte,Pleegsterdijk,28,,8101 PR,Raalte,d8c70fce8d04a484,Besluit op een aanvraag voor een vergunning voor Gedeeltelijke intrekking t.b.v. Lbv regeling Pleegsterdijk 28 Raalte,2025-09-30,Overijssel,LBV_correct,Address_correct,definitive_decision,definitive_decision,https://zoek.officielebekendmakingen.nl/prb-2025-15993.html,https://zoek.officielebekendmakingen.nl/prb-2025-15993.pdf
FARM0259,ringelenburg|1||5358 nl|huisseling,Ringelenburg,1,,5358 NL,Huisseling,76656c9deb593941,"Provincie Noord-Brabant – beschikking aanvraag omgevingsvergunning - Ringly Dairy, Ringelenburg 1, 5358 NL te Huisseling",2025-08-01,Noord-Brabant,LBV_correct,Address_correct,definitive_decision,definitive_decision,https://zoek.officielebekendmakingen.nl/prb-2025-12627.html,https://zoek.officielebekendmakingen.nl/prb-2025-12627.pdf
FARM0264,oenerweg|2||8181 rh|heerde,Oenerweg,2,,8181 RH,Heerde,906ee38d7d299782,"Provincie Gelderland – Omgevingswet Natura 2000-activiteit, locatie Oenerweg 2 te Heerde",2025-10-08,Gelderland,LBV_correct,Address_correct,definitive_decision,definitive_decision,https://zoek.officielebekendmakingen.nl/prb-2025-16537.html,https://zoek.officielebekendmakingen.nl/prb-2025-16537.pdf
FARM0267,bosch|74||6021 ap|budel,Bosch,74,,6021 AP,Budel,e0a4bec02c7f4f1e,"Provincie Noord-Brabant – besluit aanvraag omgevingsvergunning - P. Beerten BV, Bosch 74, 6021 AP te Budel",2024-12-16,Noord-Brabant,LBV_correct,Address_correct,definitive_decision,definitive_decision,https://zoek.officielebekendmakingen.nl/prb-2024-19264.html,https://zoek.officielebekendmakingen.nl/prb-2024-19264.pdf
FARM0279,binnenweg|25||8378 jh|paasloo,Binnenweg,25,,8378 JH,Paasloo,eaf610e6547b329c,Besluit op een aanvraag voor een vergunning voor Lbv intrekking gehele natuurvergunning Z-HZ-NB-2015-005119 Binnenweg 25 Paasloo,2025-09-05,Overijssel,LBV_correct,Address_correct,definitive_decision,definitive_decision,https://zoek.officielebekendmakingen.nl/prb-2025-14516.html,https://zoek.officielebekendmakingen.nl/prb-2025-14516.pdf
FARM0281,grensweg|32||5556 vh|valkenswaard,Grensweg,32,,5556 VH,Valkenswaard,bf60e895ff15c4b6,"Provincie Noord-Brabant – besluit aanvraag omgevingsvergunning - A. Boudewijns en M. Kox, Grensweg 32, 5556 VH te Valkenswaard",2024-10-24,Noord-Brabant,LBV_correct,Address_correct,definitive_decision,definitive_decision,https://zoek.officielebekendmakingen.nl/prb-2024-16182.html,https://zoek.officielebekendmakingen.nl/prb-2024-16182.pdf
FARM0284,meulunterseweg|87||6741 hm|lunteren,Meulunterseweg,87,,6741 HM,Lunteren,10564d8ee4851bdf,"Provincie Gelderland – Omgevingswet Natura 2000-activiteit, locatie Meulunterseweg 87 te Lunteren",2025-06-26,Gelderland,LBV_correct,Address_correct,definitive_decision,definitive_decision,https://zoek.officielebekendmakingen.nl/prb-2025-10336.html,https://zoek.officielebekendmakingen.nl/prb-2025-10336.pdf
FARM0287,stevensvaartje|15||5712 sw|someren,Stevensvaartje,15,,5712 SW,Someren,eeee84793f5dc403,"Provincie Noord-Brabant – besluit aanvraag omgevingsvergunning - H. de Wit BV, Stevensvaartje 15, 5712 SW te Someren",2025-10-10,Noord-Brabant,LBV_correct,Address_correct,definitive_decision,definitive_decision,https://zoek.officielebekendmakingen.nl/prb-2025-16670.html,https://zoek.officielebekendmakingen.nl/prb-2025-16670.pdf
FARM0289,landweg|1||4271 lx|dussen,Landweg,1,,4271 LX,Dussen,eb66ebdcdc278469,"Provincie Noord-Brabant – beschikking aanvraag omgevingsvergunning - Firma Craaijo, Landweg 1, 4271 LX te Dussen",2025-09-18,Noord-Brabant,LBV_correct,Address_correct,definitive_decision,definitive_decision,https://zoek.officielebekendmakingen.nl/prb-2025-15295.html,https://zoek.officielebekendmakingen.nl/prb-2025-15295.pdf
FARM0299,nieuwendijk|149||5712 el|someren,Nieuwendijk,149,,5712 EL,Someren,fabaea8c7c76190d,"Provincie Noord-Brabant – besluit aanvraag omgevingsvergunning - D. Verlangen BV, Nieuwendijk 149, 5712 EL te Someren",2025-09-24,Noord-Brabant,LBV_correct,Address_correct,definitive_decision,definitive_decision,https://zoek.officielebekendmakingen.nl/prb-2025-15602.html,https://zoek.officielebekendmakingen.nl/prb-2025-15602.pdf
FARM0304,arlersteeg|2||3882 rs|putten,Arlersteeg,2,,3882 RS,Putten,b5ac215de068bde5,"Provincie Gelderland – Omgevingswet Natura 2000-activiteit, locatie Arlersteeg 2 te Putten",2025-10-30,Gelderland,LBV_correct,Address_correct,definitive_decision,definitive_decision,https://zoek.officielebekendmakingen.nl/prb-2025-17909.html,https://zoek.officielebekendmakingen.nl/prb-2025-17909.pdf
FARM0008,weideweg|23||8075 pe|elspeet,Weideweg,23,,8075 PE,Elspeet,b8e83300d381082b,"Provincie Gelderland Omgevingswet Natura 2000-activiteit, locatie Weideweg 23 te Elspeet",2025-07-28,Gelderland,LBV_correct,Address_correct,definitive_decision,draft_decision,https://zoek.officielebekendmakingen.nl/prb-2025-12349.html,https://zoek.officielebekendmakingen.nl/prb-2025-12349.pdf
FARM0015,laarweg|32||6732 dh|harskamp,Laarweg,32,,6732 DH,Harskamp,0add13e4c0636e71,"Provincie Gelderland Omgevingswet Natura 2000-activiteit, locatie Laarweg 32 te Harskamp",2025-09-25,Gelderland,LBV_correct,Address_correct,definitive_decision,draft_decision,https://zoek.officielebekendmakingen.nl/prb-2025-15692.html,https://zoek.officielebekendmakingen.nl/prb-2025-15692.pdf
FARM0022,harderwijkerweg|78||3888 ls|uddel,Harderwijkerweg,78,,3888 LS,Uddel,64848a957fbf18b7,"Provincie Gelderland Omgevingswet Natura 2000-activiteit, locatie Harderwijkerweg 78 te Uddel",2025-08-07,Gelderland,LBV_correct,Address_correct,definitive_decision,draft_decision,https://zoek.officielebekendmakingen.nl/prb-2025-12926.html,https://zoek.officielebekendmakingen.nl/prb-2025-12926.pdf
FARM0031,jan smitslaan|4||5712 sv|someren,Jan Smitslaan,4,,5712 SV,Someren,150143719b21a9c1,"Provincie Noord-Brabant – besluit aanvraag omgevingsvergunning - Dirven-van Meijl VOF, Jan Smitslaan 4, 5712 SV te Someren",2024-12-10,Noord-Brabant,LBV_correct,Address_correct,definitive_decision,draft_decision,https://zoek.officielebekendmakingen.nl/prb-2024-18861.html,https://zoek.officielebekendmakingen.nl/prb-2024-18861.pdf
FARM0049,koekamperweg|19||3882 tc|putten,Koekamperweg,19,,3882 TC,Putten,2904d3fecd0e09e9,"Provincie Gelderland Omgevingswet Natura 2000-activiteit, locatie Koekamperweg 19-21 te Putten",2025-07-22,Gelderland,LBV_correct,Address_correct,definitive_decision,draft_decision,https://zoek.officielebekendmakingen.nl/prb-2025-11949.html,https://zoek.officielebekendmakingen.nl/prb-2025-11949.pdf
FARM0049,koekamperweg|20||3882 tc|putten,Koekamperweg,20,,3882 TC,Putten,2904d3fecd0e09e9,"Provincie Gelderland Omgevingswet Natura 2000-activiteit, locatie Koekamperweg 19-21 te Putten",2025-07-22,Gelderland,LBV_correct,Address_correct,definitive_decision,draft_decision,https://zoek.officielebekendmakingen.nl/prb-2025-11949.html,https://zoek.officielebekendmakingen.nl/prb-2025-11949.pdf
FARM0049,koekamperweg|21||3882 tc|putten,Koekamperweg,21,,3882 TC,Putten,2904d3fecd0e09e9,"Provincie Gelderland Omgevingswet Natura 2000-activiteit, locatie Koekamperweg 19-21 te Putten",2025-07-22,Gelderland,LBV_correct,Address_correct,definitive_decision,draft_decision,https://zoek.officielebekendmakingen.nl/prb-2025-11949.html,https://zoek.officielebekendmakingen.nl/prb-2025-11949.pdf
